cwp001,6.25,5.35749
cwp001,6.2,5.74995
cwp001,6.2,5.77776
cwp001,6.15,5.82237
cwp001,6.25,5.65979
cwp001,6.15,5.24184
cwp001,6.3,5.69275
cwp001,6.2,5.32318
cwp001,6.2,5.73335
cwp001,6.15,5.17761
cwp002,8.4,7.95795
cwp002,8.2,7.82882
cwp002,8.3,7.83218
cwp002,8.3,7.8142
cwp002,8.3,7.78047
cwp002,8.3,7.86374
cwp002,8.2,7.90766
cwp002,8.3,7.89967
cwp002,8.3,7.34812
cwp002,8.3,7.72885
cwp003,10.4,9.96593
cwp003,10.4,9.87233
cwp003,10.4,9.93674
cwp003,10.4,10.049
cwp003,10.4,9.85864
cwp003,10.4,9.90172
cwp003,10.4,9.89248
cwp003,10.4,9.83512
cwp003,10.4,9.98054
cwp003,10.4,10.0189
cwp004,8.5,8.86258
cwp004,8.5,8.81528
cwp004,8.5,7.69441
cwp004,8.6,8.8495
cwp004,8.4,8.78778
cwp004,8.5,8.82546
cwp004,8.5,8.8563
cwp004,8.4,9.00153
cwp004,8.7,8.82533
cwp004,8.5,8.73934
cwp005,10.2,9.39861
cwp005,10.5,9.92297
cwp005,10.6,9.96155
cwp005,10.6,9.94426
cwp005,10.6,10.1092
cwp005,10.5,9.85863
cwp005,10.2,9.87028
cwp005,10.2,10.251
cwp005,10.5,9.91647
cwp005,10.6,10.0072
cwp006,8.3,13.2223
cwp006,8.75,13.6593
cwp006,8.3,13.1273
cwp006,8.3,13.3689
cwp006,8.3,12.9153
cwp006,8.3,13.0286
cwp006,8.45,13.4398
cwp006,8.3,13.3365
cwp006,9.45,13.3143
cwp006,8.6,13.3448
cwp007,4.35,12.9043
cwp007,4.3,11.3656
cwp007,4.3,12.6366
cwp007,4.3,11.6975
cwp007,4.35,12.6293
cwp007,4.4,12.6921
cwp007,4.35,12.8221
cwp007,4.35,11.7778
cwp007,4.3,11.1755
cwp007,4.7,12.2297
cwp008,5.7,9.22147
cwp008,5.8,9.23542
cwp008,5.8,7.83545
cwp008,5.6,9.26836
cwp008,5.7,9.24363
cwp008,5.8,9.42455
cwp008,5.8,9.40696
cwp008,5.6,9.17213
cwp008,5.7,8.63418
cwp008,5.7,8.56548
cwp009,7.3,10.6465
cwp009,7.3,10.6796
cwp009,7.3,10.678
cwp009,7.3,10.7086
cwp009,7.3,10.5314
cwp009,7.3,10.6176
cwp009,7.3,10.6432
cwp009,7.3,10.5313
cwp009,7.3,10.6173
cwp009,7.3,10.4866
cwp010,7.5,9.64178
cwp010,7.5,8.90599
cwp010,7.5,9.65354
cwp010,7.5,9.63632
cwp010,7.4,9.63747
cwp010,7.5,9.62196
cwp010,7.5,9.66194
cwp010,7.5,9.61946
cwp010,7.5,9.66803
cwp010,7.6,9.60296
cwp011,22.2,23.5208
cwp011,20.9,21.0288
cwp011,21.9,23.3467
cwp011,21.1,23.7408
cwp011,21.3,23.4648
cwp011,21.7,23.4542
cwp011,22,23.3139
cwp011,21.5,23.6058
cwp011,21.2,23.5122
cwp011,21.4,23.3187
cwp012,29.5,22.6254
cwp012,29.45,22.4864
cwp012,29.4,16.1004
cwp012,29.1,20.8106
cwp012,29.8,20.2576
cwp012,29.1,23.1862
cwp012,29.5,22.6889
cwp012,29.2,20.5739
cwp012,28.25,18.6884
cwp012,28.25,22.8367
cwp013,26.2,18.2792
cwp013,27.4,18.1896
cwp013,28,16.3942
cwp013,26.4,20.2218
cwp013,26.8,20.244
cwp013,27.3,20.1336
cwp013,26.1,16.3621
cwp013,27,16.2822
cwp013,26.5,20.0217
cwp013,26.2,18.2315
cwp014,15.35,20.997
cwp014,15.9,19.2433
cwp014,17.2,20.7273
cwp014,16.3,14.9447
cwp014,16.7,18.947
cwp014,15.65,18.9906
cwp014,15.25,19.2533
cwp014,15.9,19.0955
cwp014,16.25,16.7515
cwp014,16.4,18.8353
cwp015,23.45,26.3807
cwp015,23.6,23.668
cwp015,23,21.0775
cwp015,22.95,26.1234
cwp015,22.7,23.7315
cwp015,24.9,26.2387
cwp015,22.5,26.5843
cwp015,23.85,21.1468
cwp015,23.1,26.6563
cwp015,23.55,23.6662
cwp016,10.65,29.6208
cwp016,10.05,30.3789
cwp016,9.85,33.948
cwp016,9.7,23.2424
cwp016,9.95,33.8575
cwp016,9.9,29.9686
cwp016,10.6,33.4646
cwp016,9.9,30.5657
cwp016,9.9,26.7479
cwp016,10.65,29.637
cwp017,16.65,23.279
cwp017,16.65,18.6959
cwp017,16.55,23.2685
cwp017,16.5,23.2902
cwp017,16.5,21.0212
cwp017,16.4,21.1106
cwp017,16.55,21.0447
cwp017,16.4,23.4521
cwp017,16.75,23.1052
cwp017,16.4,23.3229
cwp018,20.3,33.4669
cwp018,20.05,33.4887
cwp018,20.55,32.5938
cwp018,20.1,29.9135
cwp018,20.65,32.8159
cwp018,20.2,33.8466
cwp018,20.2,33.8904
cwp018,21.05,26.3921
cwp018,20.55,32.8032
cwp018,20.3,29.8478
cwp019,19.1,37.2353
cwp019,18.95,37.3582
cwp019,18.55,37.667
cwp019,19.1,37.5383
cwp019,19.2,37.585
cwp019,18.8,33.5304
cwp019,19.3,37.355
cwp019,19.1,33.9057
cwp019,18.5,33.3008
cwp019,19.05,33.1586
cwp020,18.6,33.446
cwp020,18.45,33.7553
cwp020,18.35,33.4873
cwp020,18.3,33.8395
cwp020,18.35,30.1395
cwp020,18.35,33.5035
cwp020,18.3,33.7823
cwp020,18.45,33.7219
cwp020,18.45,33.6307
cwp020,18.4,33.4902
cwp021,34.65,48.5855
cwp021,35,43.3036
cwp021,35.4,50.4444
cwp021,34.95,43.3056
cwp021,34.75,48.6975
cwp021,34.55,43.0664
cwp021,33.95,43.6234
cwp021,34.5,48.6943
cwp021,34.25,43.4564
cwp021,34.95,43.5828
cwp022,42.9,46.6508
cwp022,43,43.1751
cwp022,44.8,49.5666
cwp022,42.55,42.9317
cwp022,44.4,37.9504
cwp022,43.35,48.6371
cwp022,43.15,32.6841
cwp022,43.55,43.3138
cwp022,44.4,48.7949
cwp022,43.15,49.1734
cwp023,38.8,40.1228
cwp023,41.1,40.5353
cwp023,38.7,45.1672
cwp023,40.7,40.0185
cwp023,38.4,47.549
cwp023,39.6,43.4966
cwp023,39.5,34.558
cwp023,38.1,45.2805
cwp023,38.9,41.9361
cwp023,38.1,40.2577
cwp024,30.25,43.6953
cwp024,31.8,49.7394
cwp024,32.2,43.1274
cwp024,30.3,43.7378
cwp024,30.95,38.0184
cwp024,31.2,43.6605
cwp024,30.35,38.8108
cwp024,30.15,49.3858
cwp024,30,43.6864
cwp024,30.65,43.9776
cwp025,40.1,47.8381
cwp025,40.95,52.3795
cwp025,39.25,52.777
cwp025,39.65,46.4845
cwp025,39.05,46.1632
cwp025,40.6,47.1531
cwp025,39.75,52.6138
cwp025,39.2,53.071
cwp025,39.3,52.6872
cwp025,40.5,42.2361
cwp026,24.55,36.9897
cwp026,25.1,50.8002
cwp026,24.6,43.4299
cwp026,24.85,57.5471
cwp026,26.05,54.8954
cwp026,24.25,50.7788
cwp026,24.8,56.231
cwp026,25.05,45.2093
cwp026,25.05,36.2044
cwp026,25.45,43.6715
cwp027,25.65,59.4204
cwp027,25.9,53.1502
cwp027,27.9,53.6296
cwp027,26.9,46.4465
cwp027,27.05,53.799
cwp027,26.65,52.0827
cwp027,26.25,46.592
cwp027,26.35,53.3378
cwp027,26.1,53.3921
cwp027,27,52.534
cwp028,28.15,37.6594
cwp028,30.25,36.3431
cwp028,28,34.6089
cwp028,28.8,37.9597
cwp028,28.3,43.1715
cwp028,28.1,42.4848
cwp028,28.9,36.511
cwp028,29.3,37.2896
cwp028,27.7,30.6321
cwp028,28.9,41.8683
cwp029,29.1,55.1762
cwp029,27.85,48.0952
cwp029,28.95,60.9458
cwp029,28.5,49.7164
cwp029,29.5,46.4818
cwp029,29,38.7489
cwp029,27.25,54.4586
cwp029,28.5,55.7701
cwp029,29.25,51.6157
cwp029,27.95,53.3281
cwp030,33.65,51.5874
cwp030,33.35,45.8721
cwp030,32.9,51.147
cwp030,33.7,51.9749
cwp030,32.5,59.1183
cwp030,34.35,41.5408
cwp030,32.3,57.3932
cwp030,32.35,45.503
cwp030,32.6,45.6403
cwp030,33.1,52.3212
cwp031,51.55,67.8609
cwp031,50.2,70.8653
cwp031,51,68.3404
cwp031,50.35,80.551
cwp031,53.55,92.2722
cwp031,50.55,70.3354
cwp031,50.35,79.9811
cwp031,51.75,79.6701
cwp031,49.75,69.6882
cwp031,53.2,68.5318
cwp032,61.6,45.0679
cwp032,63.1,41.9185
cwp032,63.25,53.0348
cwp032,62.2,47.8311
cwp032,61.35,40.1657
cwp032,62.9,46.6601
cwp032,60.65,49.8783
cwp032,62.75,43.7963
cwp032,62.7,55.298
cwp032,64.4,46.1633
cwp033,53.6,73.1192
cwp033,52.5,82.8704
cwp033,52.15,72.2556
cwp033,53.75,72.8545
cwp033,52.95,71.3281
cwp033,53.3,66.9261
cwp033,52.35,63.585
cwp033,52.45,78.25
cwp033,52.2,73.5952
cwp033,53.75,88.6731
cwp034,47.75,67.0756
cwp034,47.4,82.112
cwp034,47.4,68.5644
cwp034,48.55,82.2396
cwp034,46.9,47.3869
cwp034,49.3,58.544
cwp034,49.55,66.6361
cwp034,46.9,57.5428
cwp034,46.55,72.1692
cwp034,47.15,73.4503
cwp035,48.25,75.0205
cwp035,48.6,63.9429
cwp035,48.5,74.168
cwp035,47.8,67.8112
cwp035,48.85,56.4211
cwp035,49.2,55.0229
cwp035,49.1,59.3883
cwp035,49.3,69.5782
cwp035,50.65,46.1575
cwp035,49.5,68.303
cwp036,27.8,78.2739
cwp036,27.9,89.3959
cwp036,27.05,76.7523
cwp036,27.45,67.3465
cwp036,27.05,83.3415
cwp036,27.2,88.8381
cwp036,27.9,77.563
cwp036,27.35,56.5796
cwp036,27.45,88.1766
cwp036,28.2,78.2638
cwp037,41.9,58.8575
cwp037,44.4,70.1478
cwp037,43.15,52.5102
cwp037,42,53.7209
cwp037,43.2,55.5788
cwp037,43.45,79.534
cwp037,43.45,62.0354
cwp037,42.25,82.1507
cwp037,42.75,65.9262
cwp037,43.2,64.563
cwp038,29.3,67.4867
cwp038,28.35,65.6854
cwp038,31.05,65.7153
cwp038,31.4,84.0232
cwp038,29.8,76.2352
cwp038,29.95,77.3845
cwp038,28.25,81.9414
cwp038,29.65,79.3583
cwp038,29.9,86.859
cwp038,30.05,77.9398
cwp039,34.3,53.3486
cwp039,33.9,78.6618
cwp039,34.85,83.1276
cwp039,34.5,77.2581
cwp039,34.75,73.3419
cwp039,34.1,62.8065
cwp039,34.35,63.8171
cwp039,34.95,75.2003
cwp039,34.75,62.244
cwp039,36.5,74.0416
cwp040,45.45,75.013
cwp040,43.25,90.773
cwp040,44.4,96.9441
cwp040,43.55,103.003
cwp040,43.35,77.0177
cwp040,44,87.7963
cwp040,43.55,84.624
cwp040,44,87.7382
cwp040,43.4,75.812
cwp040,46.95,61.5867
cwp041,75.25,94.9862
cwp041,77.05,77.5662
cwp041,75.45,83.0456
cwp041,77.5,81.302
cwp041,77.1,94.5796
cwp041,76.95,95.9078
cwp041,75.15,84.1224
cwp041,82.05,102.512
cwp041,76,82.7514
cwp041,76.35,83.26
cwp042,67.65,86.6701
cwp042,65.5,87.8131
cwp042,69.65,75.0907
cwp042,65.35,86.599
cwp042,67.05,70.0236
cwp042,64.8,76.3336
cwp042,66.6,87.6486
cwp042,64.75,87.6147
cwp042,65.15,86.4598
cwp042,65.25,97.9457
cwp043,76.5,98.6353
cwp043,76.4,82.9546
cwp043,79,98.1327
cwp043,80.05,98.2971
cwp043,77.45,98.3632
cwp043,77.75,99.1227
cwp043,80.3,85.2008
cwp043,77.15,85.7771
cwp043,77.25,85.0941
cwp043,76.15,61.2404
cwp044,68.45,107.382
cwp044,67.25,82.4385
cwp044,66.55,111.554
cwp044,66.2,79.6671
cwp044,70.95,93.5838
cwp044,68.35,75.7885
cwp044,69.1,94.4584
cwp044,66.8,96.4883
cwp044,69.35,81.8856
cwp044,67.6,83.78
cwp045,82.45,94.1413
cwp045,82.9,79.1689
cwp045,81.9,92.1824
cwp045,80.65,103.213
cwp045,80.7,104.86
cwp045,85.2,102.105
cwp045,81.15,122.745
cwp045,83.55,107.334
cwp045,84.75,106.239
cwp045,82.2,90.5361
cwp046,50.2,113.236
cwp046,50.2,126.862
cwp046,51.55,108.869
cwp046,52.35,131.872
cwp046,53.1,130.972
cwp046,51.65,113.916
cwp046,51.75,128.649
cwp046,53.95,95.4951
cwp046,52.55,138.498
cwp046,52.75,153.262
cwp047,39.15,116.034
cwp047,38.6,118.705
cwp047,38.35,116.897
cwp047,40.55,148.028
cwp047,39.2,117.563
cwp047,41,109.182
cwp047,41.35,110.389
cwp047,40.55,113.552
cwp047,38.45,150.431
cwp047,39.45,141.433
cwp048,40.5,123.436
cwp048,42.85,101.633
cwp048,40.85,112.057
cwp048,42.8,65.364
cwp048,41.15,122.992
cwp048,42.6,103.483
cwp048,42.25,105.23
cwp048,42.1,108.227
cwp048,43.05,104.806
cwp048,42.65,101.914
cwp049,47.8,160.636
cwp049,48.45,132.734
cwp049,47.9,135.873
cwp049,48.5,155.059
cwp049,46.9,102.659
cwp049,48.65,150.452
cwp049,49.05,122.34
cwp049,47.3,122.423
cwp049,50.3,104.262
cwp049,48.55,117.036
cwp050,50.05,151.039
cwp050,47.55,137.443
cwp050,49.65,133.505
cwp050,48.15,99.7128
cwp050,50.2,113.737
cwp050,48.9,138.704
cwp050,49.9,136.792
cwp050,47.7,156.278
cwp050,48.35,98.6054
cwp050,48.15,114.326
cwp051,79.3,120.847
cwp051,74.05,104.143
cwp051,74.7,121.386
cwp051,81.5,142.321
cwp051,78.3,123.694
cwp051,77.9,142.481
cwp051,78.8,101.14
cwp051,75.75,123.788
cwp051,75.7,119.832
cwp051,78.65,124.562
cwp052,57.05,113.917
cwp052,56.95,96.2024
cwp052,58.2,114.737
cwp052,59.3,115.219
cwp052,57.85,98.7978
cwp052,59,114.709
cwp052,57.3,76.924
cwp052,59.4,115.368
cwp052,57.65,114.294
cwp052,58.5,114.618
cwp053,65.2,158.208
cwp053,64.8,139.686
cwp053,63.85,140.454
cwp053,67.6,93.2969
cwp053,62.9,140.341
cwp053,63.6,140.257
cwp053,63.1,142.162
cwp053,64.1,138.477
cwp053,62.15,136.3
cwp053,67.2,133.428
cwp054,70.1,106.083
cwp054,70.7,139.754
cwp054,68.75,105.901
cwp054,67.7,146.429
cwp054,69.55,106.536
cwp054,69.55,147.159
cwp054,69.8,168.898
cwp054,72.55,145.001
cwp054,70.85,147.94
cwp054,72,100.359
cwp055,81.9,162.552
cwp055,80.5,139.079
cwp055,83.85,110.348
cwp055,81.9,185.259
cwp055,80.7,161.097
cwp055,83.55,108.091
cwp055,82.7,162.047
cwp055,82.3,161.184
cwp055,81.65,137.052
cwp055,84.1,158.377
cwp056,43.8,199.724
cwp056,43.95,193.471
cwp056,43.1,200.244
cwp056,42.35,178.534
cwp056,43,194.086
cwp056,43,170.42
cwp056,42.35,173.972
cwp056,41.65,149.139
cwp056,43.05,139.219
cwp056,42.6,177.773
cwp057,52.2,164.454
cwp057,54.25,197.888
cwp057,52.45,193.227
cwp057,51.05,146.14
cwp057,54.85,191.391
cwp057,51.75,172.257
cwp057,52.55,199.678
cwp057,52.7,165.504
cwp057,52.3,231.956
cwp057,55.65,180.062
cwp058,62.15,220.707
cwp058,57.7,215.44
cwp058,57.9,190.75
cwp058,58.25,161.518
cwp058,60.45,207.76
cwp058,59.5,217.179
cwp058,59.9,243.792
cwp058,59.7,191.04
cwp058,61.2,177.342
cwp058,63.3,179.948
cwp059,69.95,151.734
cwp059,66.65,139.762
cwp059,65.95,142.677
cwp059,68.85,154.105
cwp059,70.95,132.885
cwp059,63.2,119.439
cwp059,66.65,160.845
cwp059,65.85,138.495
cwp059,67.15,111.239
cwp059,64.3,139.414
cwp060,56.35,208.271
cwp060,57.2,158.097
cwp060,56.7,126.849
cwp060,58.45,178.635
cwp060,59.35,178.172
cwp060,57.75,158.165
cwp060,58.05,173.76
cwp060,56.55,183.793
cwp060,58.25,129.671
cwp060,55.45,151.01
cwp061,79.85,149.292
cwp061,84.5,175.392
cwp061,81.9,148.911
cwp061,82.8,121.966
cwp061,81.1,151.528
cwp061,80,203.198
cwp061,81.1,129.518
cwp061,78.25,156.005
cwp061,82.05,176.055
cwp061,82.65,146.283
cwp062,90.05,154.921
cwp062,87.7,155.739
cwp062,89.1,154.246
cwp062,90.65,180.678
cwp062,90.7,133.786
cwp062,88.15,132.902
cwp062,88.25,181.272
cwp062,87.6,179.701
cwp062,87.45,160.42
cwp062,86.8,106.205
cwp063,134.75,131.321
cwp063,143.5,133.073
cwp063,137.75,112.901
cwp063,141.15,132.34
cwp063,136.1,110.781
cwp063,133.7,131.66
cwp063,136.7,130.351
cwp063,144.15,111.876
cwp063,133.95,131.596
cwp063,143.2,152.633
cwp064,81.1,183.499
cwp064,79.9,130.923
cwp064,80,158.272
cwp064,80.25,183.645
cwp064,81.2,136.318
cwp064,80.2,185.008
cwp064,80.9,161.168
cwp064,85.6,206.56
cwp064,80.95,182.804
cwp064,81.45,182.806
cwp065,103.1,152.103
cwp065,102.6,152.203
cwp065,103.75,150.205
cwp065,104.6,154.273
cwp065,102.25,203.931
cwp065,102.7,151.203
cwp065,102.75,177.444
cwp065,104,176.011
cwp065,107.6,177.389
cwp065,102.6,201.383
cwp066,57.25,128.902
cwp066,56.3,185.112
cwp066,56.85,249.421
cwp066,58.5,188.047
cwp066,56.05,191.511
cwp066,55.85,131.311
cwp066,57.7,189.177
cwp066,57.6,187.784
cwp066,55.9,192.97
cwp066,56.15,163.785
cwp067,76.75,268.383
cwp067,78.7,183.145
cwp067,76.05,258.037
cwp067,76.25,268.981
cwp067,77.45,349.478
cwp067,77.6,309.102
cwp067,77.45,308.889
cwp067,75.1,305.947
cwp067,79,213.646
cwp067,75.5,267.888
cwp068,85.1,252.407
cwp068,82.35,255.722
cwp068,84.3,224.636
cwp068,83.4,188.021
cwp068,84.05,219.361
cwp068,84.15,220.319
cwp068,86.3,214.4
cwp068,83.8,213.386
cwp068,84.25,221.359
cwp068,84,255.471
cwp069,65.65,232.216
cwp069,72,224.369
cwp069,68.2,236.366
cwp069,68,157.465
cwp069,65.7,190.156
cwp069,67.1,192.49
cwp069,64.3,274.036
cwp069,69.4,266.37
cwp069,70.85,231.112
cwp069,66.45,282.554
cwp070,80.7,247.473
cwp070,84.05,198.187
cwp070,80.6,287.985
cwp070,81.25,246.629
cwp070,80.6,246.398
cwp070,81.55,246.336
cwp070,80.25,303.364
cwp070,80,218.978
cwp070,83.55,292.816
cwp070,79.9,251.33
