cwp051,80.9,361.863
cwp051,75.6,371.233
cwp051,75.2,383.678
cwp051,72.95,390.315
cwp051,75.5,382.214
cwp051,74.9,397.397
cwp051,75.35,360.717
cwp051,74.1,417.318
cwp051,78.9,385.181
cwp051,78.45,395.353
cwp052,58.3,395.023
cwp052,57.35,353.715
cwp052,58.85,386.906
cwp052,57.05,381.634
cwp052,58,334.443
cwp052,57.45,408.483
cwp052,57.4,390.385
cwp052,57.1,391.594
cwp052,57.1,416.278
cwp052,59.35,411.836
cwp053,61.65,361.956
cwp053,64.05,376.953
cwp053,61.9,400.675
cwp053,65.1,358.443
cwp053,63.5,362.133
cwp053,61.15,407.676
cwp053,61.95,354.936
cwp053,65.5,342.443
cwp053,68.6,316.16
cwp053,66.3,400.581
cwp054,67.6,415.254
cwp054,70.15,379.997
cwp054,69.65,395.518
cwp054,68.85,379.655
cwp054,69.65,360.55
cwp054,69.35,427.334
cwp054,71.2,410.771
cwp054,68,369.408
cwp054,69.35,387.823
cwp054,67.2,379.73
cwp055,81.45,438.599
cwp055,82.9,403.192
cwp055,81.65,448.234
cwp055,86.9,366.468
cwp055,84,441.108
cwp055,81.6,442.422
cwp055,86.55,470.589
cwp055,81.2,436.757
cwp055,81.55,382.244
cwp055,79.55,457.936
cwp056,42.75,500.454
cwp056,42.8,430.063
cwp056,42.5,485.772
cwp056,41.8,428.899
cwp056,42.5,471.425
cwp056,41.8,518.567
cwp056,43.3,462.011
cwp056,40.8,469.976
cwp056,42.85,526.723
cwp056,42,464.505
cwp057,52.55,526.837
cwp057,54.55,468.523
cwp057,54.95,433.325
cwp057,51.95,470.57
cwp057,53.65,467.568
cwp057,53.4,482.926
cwp057,53.8,432.5
cwp057,51.3,472.129
cwp057,52.85,414.166
cwp057,50.15,482.368
cwp058,61.95,446.68
cwp058,59.05,487.667
cwp058,59.2,504.415
cwp058,58.15,517.667
cwp058,58.6,413.672
cwp058,60.6,468.813
cwp058,60.2,414.511
cwp058,58.5,454.425
cwp058,58.55,482.821
cwp058,64.35,473.862
cwp059,65.9,362.881
cwp059,67.7,369.203
cwp059,66.65,375.134
cwp059,67.75,367.912
cwp059,65.3,430.096
cwp059,69.7,362.851
cwp059,62.8,356.32
cwp059,65.65,391.204
cwp059,64.2,398.474
cwp059,69.15,376.964
cwp060,61.1,409.291
cwp060,61.3,430.146
cwp060,59.8,411.626
cwp060,56.1,444.479
cwp060,57.25,440.509
cwp060,62.85,366.203
cwp060,55.3,448.301
cwp060,61.9,428.133
cwp060,55.7,423.682
cwp060,56.3,431.051
cwp061,80.7,418.245
cwp061,84.8,451.909
cwp061,83.1,479.091
cwp061,79.4,444.989
cwp061,81.4,443.923
cwp061,78.6,452.702
cwp061,78.3,451.408
cwp061,80.35,452.856
cwp061,80.15,484.481
cwp061,78.85,479.659
cwp062,87.2,428.071
cwp062,87.5,458.192
cwp062,88.15,431.483
cwp062,87.3,388.734
cwp062,90.2,432.262
cwp062,87.55,453.061
cwp062,90.6,433.571
cwp062,87.5,477.128
cwp062,89.1,446.6
cwp062,86.5,455.232
cwp063,136.2,401.8
cwp063,143.15,399.038
cwp063,141.25,365.312
cwp063,141.05,396.193
cwp063,142.1,398.743
cwp063,138.75,417.992
cwp063,137.15,373.185
cwp063,139.2,344.05
cwp063,138.85,381.049
cwp063,136.3,409.215
cwp064,80.4,462.772
cwp064,82.8,468.505
cwp064,80.35,426.079
cwp064,78.8,477.897
cwp064,80.55,427.251
cwp064,79.55,417.608
cwp064,84.6,437.278
cwp064,81.35,473.87
cwp064,78.9,480.465
cwp064,78.8,443.573
cwp065,102.75,479.268
cwp065,107.85,469.893
cwp065,100.8,436.275
cwp065,99.65,489.174
cwp065,102.7,439.069
cwp065,103.5,457.774
cwp065,100.4,467.914
cwp065,104.65,456.87
cwp065,104.05,463.459
cwp065,104.4,471.352
cwp066,57.4,504.808
cwp066,56.45,507.69
cwp066,57.85,469.171
cwp066,57.1,534.34
cwp066,59.9,451.983
cwp066,56.25,515.667
cwp066,55.6,465.342
cwp066,58.35,540.414
cwp066,57.15,410.526
cwp066,57.35,475.439
cwp067,81.05,650.791
cwp067,77.1,620.11
cwp067,78.9,644.119
cwp067,74.7,592.917
cwp067,76.3,680.304
cwp067,78.15,733.665
cwp067,80.85,600.719
cwp067,80.4,659.963
cwp067,79.1,651.942
cwp067,75.45,626.869
cwp068,84.4,518.53
cwp068,84.4,541.59
cwp068,86.9,527.537
cwp068,84.4,541.376
cwp068,87.95,548.444
cwp068,87.1,559.27
cwp068,86.4,526.66
cwp068,82.5,581.544
cwp068,86.05,486.51
cwp068,88.25,448.971
cwp069,69.25,572.011
cwp069,64.9,584.704
cwp069,64.95,532.194
cwp069,65.7,583.094
cwp069,64.75,622.967
cwp069,66,608.724
cwp069,65.9,579.307
cwp069,64.55,591.975
cwp069,66.9,576.275
cwp069,64.15,520.745
cwp070,78.7,580.733
cwp070,80.5,541.622
cwp070,80.35,588.225
cwp070,80.9,592.85
cwp070,81.05,636.419
cwp070,81.75,577.584
cwp070,81.3,578.62
cwp070,82.25,590.862
cwp070,82.4,630.952
cwp070,81.55,540.422
